[2025-06-26 08:29:05] 📊 CPU: 5.9% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20686292.0 KB ↓ 408320.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:28:53] 📊 CPU: 7.2% | RAM: 65.9% | SWAP: 0.0% | Disk I/O: 0.79 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20686232.0 KB ↓ 408320.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:28:41] 📊 CPU: 7.0% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685488.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:28:29] 📊 CPU: 6.0% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.04 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685216.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:28:17] 📊 CPU: 6.3% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.04 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685188.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:28:05] 📊 CPU: 5.9% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685152.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:27:52] 📊 CPU: 6.1% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.05 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685152.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:27:40] 📊 CPU: 6.1% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685152.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:27:28] 📊 CPU: 5.7% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685132.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:27:16] 📊 CPU: 6.1% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685132.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:27:04] 📊 CPU: 6.1% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.16 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685132.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:26:52] 📊 CPU: 5.7% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20685132.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:26:40] 📊 CPU: 9.7% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41367888.0 KB ↓ 816632.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:26:28] 📊 CPU: 8.8% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20681336.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:26:16] 📊 CPU: 7.0% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.73 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20678672.0 KB ↓ 408316.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:26:04] 📊 CPU: 6.2% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.23 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20677804.0 KB ↓ 408312.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:25:52] 📊 CPU: 6.0% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20676660.0 KB ↓ 408312.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:25:40] 📊 CPU: 7.9% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41351584.0 KB ↓ 816624.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:25:28] 📊 CPU: 6.1% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20674612.0 KB ↓ 408296.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:25:16] 📊 CPU: 6.9% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20674224.0 KB ↓ 408296.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:25:04] 📊 CPU: 8.0% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.05 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20672812.0 KB ↓ 408296.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:24:52] 📊 CPU: 7.4% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41341768.0 KB ↓ 816576.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:24:40] 📊 CPU: 6.4% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.20 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20669552.0 KB ↓ 408276.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:24:28] 📊 CPU: 6.1% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20669456.0 KB ↓ 408276.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:24:16] 📊 CPU: 6.2% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20669456.0 KB ↓ 408276.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:24:04] 📊 CPU: 6.4% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20669068.0 KB ↓ 408276.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:23:52] 📊 CPU: 5.8% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20669048.0 KB ↓ 408276.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:23:40] 📊 CPU: 6.8% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.27 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41337152.0 KB ↓ 816552.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:23:28] 📊 CPU: 6.4% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20668080.0 KB ↓ 408276.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:23:16] 📊 CPU: 6.0% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.22 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20668080.0 KB ↓ 408276.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:23:03] 📊 CPU: 6.0% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.02 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20668080.0 KB ↓ 408276.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:22:51] 📊 CPU: 7.5% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.08 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41336144.0 KB ↓ 816552.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:22:39] 📊 CPU: 5.9% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.04 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20667992.0 KB ↓ 408272.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:22:27] 📊 CPU: 6.3% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20667984.0 KB ↓ 408272.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:22:15] 📊 CPU: 5.7% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.09 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20667768.0 KB ↓ 408272.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:22:03] 📊 CPU: 6.0% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20667392.0 KB ↓ 408272.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:21:51] 📊 CPU: 6.2% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20667392.0 KB ↓ 408272.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:21:39] 📊 CPU: 5.8% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20667376.0 KB ↓ 408272.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:21:27] 📊 CPU: 6.2% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20667376.0 KB ↓ 408272.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:21:15] 📊 CPU: 7.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 1.83 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20666608.0 KB ↓ 408268.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:21:03] 📊 CPU: 8.1% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20663348.0 KB ↓ 408264.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:20:51] 📊 CPU: 6.8% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20660228.0 KB ↓ 408260.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:20:39] 📊 CPU: 6.3% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20658980.0 KB ↓ 408236.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:20:27] 📊 CPU: 7.4% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20658936.0 KB ↓ 408232.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:20:15] 📊 CPU: 6.7% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20658048.0 KB ↓ 408224.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:20:03] 📊 CPU: 5.9% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.04 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41314400.0 KB ↓ 816432.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:19:51] 📊 CPU: 7.0% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.59 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41313096.0 KB ↓ 816424.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:19:39] 📊 CPU: 8.0% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.19 MB/s | SSH: 0 | 🌐 Port 3005: 2 conns | ↑ 61966344.0 KB ↓ 1224636.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:19:27] 📊 CPU: 7.4% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20654328.0 KB ↓ 408204.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:19:15] 📊 CPU: 6.4% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20652876.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:19:03] 📊 CPU: 5.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20652580.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:18:51] 📊 CPU: 6.0% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20652556.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:18:39] 📊 CPU: 6.0% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20652556.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:18:27] 📊 CPU: 6.4% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.25 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20652556.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:18:15] 📊 CPU: 6.1% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.34 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20652500.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:18:02] 📊 CPU: 6.3% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20651852.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:17:50] 📊 CPU: 6.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20651320.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:17:38] 📊 CPU: 7.7% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.65 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20650104.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:17:26] 📊 CPU: 6.8% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.52 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20649560.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:17:14] 📊 CPU: 7.1% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.27 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20648748.0 KB ↓ 408192.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:17:02] 📊 CPU: 7.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41295576.0 KB ↓ 816384.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:16:50] 📊 CPU: 6.9% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 1.23 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41293664.0 KB ↓ 816384.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:16:38] 📊 CPU: 6.9% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20645744.0 KB ↓ 408188.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:16:26] 📊 CPU: 8.7% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20643944.0 KB ↓ 408184.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:16:14] 📊 CPU: 7.5% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 1.59 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41285176.0 KB ↓ 816368.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:16:02] 📊 CPU: 7.2% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20641392.0 KB ↓ 408180.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:15:50] 📊 CPU: 6.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.05 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20640272.0 KB ↓ 408172.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:15:38] 📊 CPU: 5.7% | RAM: 65.8% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20639384.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:15:26] 📊 CPU: 5.9% | RAM: 65.8% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20639352.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:15:14] 📊 CPU: 5.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.28 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20639136.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:15:02] 📊 CPU: 6.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20639044.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:14:50] 📊 CPU: 6.1% | RAM: 65.6% | SWAP: 0.0% | Disk I/O: 0.18 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20638712.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:14:38] 📊 CPU: 6.9% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.44 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20637976.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:14:26] 📊 CPU: 6.7% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20637624.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:14:14] 📊 CPU: 5.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20637220.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:14:02] 📊 CPU: 6.5% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.77 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20636664.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:13:50] 📊 CPU: 6.0% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20635964.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:13:38] 📊 CPU: 6.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20634940.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:13:26] 📊 CPU: 7.2% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20634080.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:13:14] 📊 CPU: 6.7% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.09 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20633380.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:13:01] 📊 CPU: 7.0% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.00 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20632700.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:12:49] 📊 CPU: 6.7% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.52 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20632064.0 KB ↓ 408152.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:12:37] 📊 CPU: 6.9% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.10 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41262176.0 KB ↓ 816000.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:12:25] 📊 CPU: 8.6% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.50 MB/s | SSH: 0 | 🌐 Port 3005: 1 conns | ↑ 41259952.0 KB ↓ 815984.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:12:13] 📊 CPU: 6.8% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20627824.0 KB ↓ 407988.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:12:01] 📊 CPU: 6.0% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20627600.0 KB ↓ 407988.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:11:49] 📊 CPU: 6.5% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.15 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20627600.0 KB ↓ 407988.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:11:37] 📊 CPU: 5.9% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.14 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20627588.0 KB ↓ 407988.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
[2025-06-26 08:11:25] 📊 CPU: 6.3% | RAM: 65.7% | SWAP: 0.0% | Disk I/O: 0.13 MB/s | SSH: 0 | 🌐 Port 3005: 0 conns | ↑ 20627364.0 KB ↓ 407988.0 KB | 🌐 Port 3006: 0 conns | ↑ 0.0 KB ↓ 0.0 KB
